# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_6b6836ee43d9f249cbb44a5bebcf6e55_model
# start_datetime = 2025-05-30 13:57:09 UTC
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 1e-12 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 1e+07 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     jacobian = false (Default)
#     iter = 2000 (Default)
#     save_iterations = false (Default)
# id = 1 (Default)
# data
#   file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpPTD7ql/standata-106fd57792d05.json
# init = 2 (Default)
# random
#   seed = 1722175198
# output
#   file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpPTD7ql/model_6b6836ee43d9f249cbb44a5bebcf6e55-202505300857-1-19df91.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/zz/_tf8d1dj3m32gskckvrvzn240000gr/T/RtmpPTD7ql/model_6b6836ee43d9f249cbb44a5bebcf6e55-profile-202505300857-1-619437.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=model_6b6836ee43d9f249cbb44a5bebcf6e55_model
lp__,Vc.1,Vc.2,Vc.3,Vc.4,Vc.5,Vc.6,Vc.7,Vc.8,Vc.9,Vc.10,Vc.11,Vc.12,Vc.13,Vc.14,Vc.15,Vc.16,l1_0,l2_0,l3_0,l4_0,l5_0,l6_0,l7_0,l8_0,l9_0,l10_0,l11_0,l12_0,l13_0,l14_0,l15_0,l16_0,l17_0,l18_0,l19_0,l20_0,l1_12,l1_14,l2_13,l2_14,l3_11,l3_12,l4_11,l5_11,l5_14,l6_12,l7_11,l8_12,l8_14,l9_12,l9_14,l10_11,l10_14,l11_11,l11_14,l12_13,l12_14,l13_13,l13_14,l14_13,l15_12,l15_14,l16_12,l17_14,l18_11,l18_13,l19_12,l19_14,l20_14,l1_224,l2_234,l3_212,l5_214,l8_224,l9_224,l10_214,l11_214,l12_234,l13_234,l15_224,l18_213,l19_224,log_Vc.1,log_Vc.2,log_Vc.3,log_Vc.4,log_Vc.5,log_Vc.6,log_Vc.7,log_Vc.8,log_Vc.9,log_Vc.10,log_Vc.11,log_Vc.12,log_Vc.13,log_Vc.14,log_Vc.15,log_Vc.16,pi.1.1,pi.2.1,pi.3.1,pi.4.1,pi.5.1,pi.6.1,pi.7.1,pi.8.1,pi.9.1,pi.10.1,pi.11.1,pi.12.1,pi.13.1,pi.14.1,pi.15.1,pi.16.1,pi.17.1,pi.18.1,pi.19.1,pi.20.1,pi.1.2,pi.2.2,pi.3.2,pi.4.2,pi.5.2,pi.6.2,pi.7.2,pi.8.2,pi.9.2,pi.10.2,pi.11.2,pi.12.2,pi.13.2,pi.14.2,pi.15.2,pi.16.2,pi.17.2,pi.18.2,pi.19.2,pi.20.2,pi.1.3,pi.2.3,pi.3.3,pi.4.3,pi.5.3,pi.6.3,pi.7.3,pi.8.3,pi.9.3,pi.10.3,pi.11.3,pi.12.3,pi.13.3,pi.14.3,pi.15.3,pi.16.3,pi.17.3,pi.18.3,pi.19.3,pi.20.3,pi.1.4,pi.2.4,pi.3.4,pi.4.4,pi.5.4,pi.6.4,pi.7.4,pi.8.4,pi.9.4,pi.10.4,pi.11.4,pi.12.4,pi.13.4,pi.14.4,pi.15.4,pi.16.4,pi.17.4,pi.18.4,pi.19.4,pi.20.4,pi.1.5,pi.2.5,pi.3.5,pi.4.5,pi.5.5,pi.6.5,pi.7.5,pi.8.5,pi.9.5,pi.10.5,pi.11.5,pi.12.5,pi.13.5,pi.14.5,pi.15.5,pi.16.5,pi.17.5,pi.18.5,pi.19.5,pi.20.5,pi.1.6,pi.2.6,pi.3.6,pi.4.6,pi.5.6,pi.6.6,pi.7.6,pi.8.6,pi.9.6,pi.10.6,pi.11.6,pi.12.6,pi.13.6,pi.14.6,pi.15.6,pi.16.6,pi.17.6,pi.18.6,pi.19.6,pi.20.6,pi.1.7,pi.2.7,pi.3.7,pi.4.7,pi.5.7,pi.6.7,pi.7.7,pi.8.7,pi.9.7,pi.10.7,pi.11.7,pi.12.7,pi.13.7,pi.14.7,pi.15.7,pi.16.7,pi.17.7,pi.18.7,pi.19.7,pi.20.7,pi.1.8,pi.2.8,pi.3.8,pi.4.8,pi.5.8,pi.6.8,pi.7.8,pi.8.8,pi.9.8,pi.10.8,pi.11.8,pi.12.8,pi.13.8,pi.14.8,pi.15.8,pi.16.8,pi.17.8,pi.18.8,pi.19.8,pi.20.8,pi.1.9,pi.2.9,pi.3.9,pi.4.9,pi.5.9,pi.6.9,pi.7.9,pi.8.9,pi.9.9,pi.10.9,pi.11.9,pi.12.9,pi.13.9,pi.14.9,pi.15.9,pi.16.9,pi.17.9,pi.18.9,pi.19.9,pi.20.9,pi.1.10,pi.2.10,pi.3.10,pi.4.10,pi.5.10,pi.6.10,pi.7.10,pi.8.10,pi.9.10,pi.10.10,pi.11.10,pi.12.10,pi.13.10,pi.14.10,pi.15.10,pi.16.10,pi.17.10,pi.18.10,pi.19.10,pi.20.10,pi.1.11,pi.2.11,pi.3.11,pi.4.11,pi.5.11,pi.6.11,pi.7.11,pi.8.11,pi.9.11,pi.10.11,pi.11.11,pi.12.11,pi.13.11,pi.14.11,pi.15.11,pi.16.11,pi.17.11,pi.18.11,pi.19.11,pi.20.11,pi.1.12,pi.2.12,pi.3.12,pi.4.12,pi.5.12,pi.6.12,pi.7.12,pi.8.12,pi.9.12,pi.10.12,pi.11.12,pi.12.12,pi.13.12,pi.14.12,pi.15.12,pi.16.12,pi.17.12,pi.18.12,pi.19.12,pi.20.12,pi.1.13,pi.2.13,pi.3.13,pi.4.13,pi.5.13,pi.6.13,pi.7.13,pi.8.13,pi.9.13,pi.10.13,pi.11.13,pi.12.13,pi.13.13,pi.14.13,pi.15.13,pi.16.13,pi.17.13,pi.18.13,pi.19.13,pi.20.13,pi.1.14,pi.2.14,pi.3.14,pi.4.14,pi.5.14,pi.6.14,pi.7.14,pi.8.14,pi.9.14,pi.10.14,pi.11.14,pi.12.14,pi.13.14,pi.14.14,pi.15.14,pi.16.14,pi.17.14,pi.18.14,pi.19.14,pi.20.14,pi.1.15,pi.2.15,pi.3.15,pi.4.15,pi.5.15,pi.6.15,pi.7.15,pi.8.15,pi.9.15,pi.10.15,pi.11.15,pi.12.15,pi.13.15,pi.14.15,pi.15.15,pi.16.15,pi.17.15,pi.18.15,pi.19.15,pi.20.15,pi.1.16,pi.2.16,pi.3.16,pi.4.16,pi.5.16,pi.6.16,pi.7.16,pi.8.16,pi.9.16,pi.10.16,pi.11.16,pi.12.16,pi.13.16,pi.14.16,pi.15.16,pi.16.16,pi.17.16,pi.18.16,pi.19.16,pi.20.16
-21643,0.0587382,0.0809317,0.0624155,0.0831026,0.0506943,0.0446272,0.0512998,0.0587249,0.082951,0.0496324,0.0819087,0.0429258,0.0413589,0.0938094,0.0460761,0.0708037,-0.984744,-2.45385,-2.04348,-1.78912,-2.67467,-1.79237,-1.69642,-2.07583,-1.83898,-2.62502,-0.927081,-2.14595,-1.23804,-0.782332,-2.38492,-1.40003,-2.01613,-1.70699,-2.54777,-0.619589,2.47704,4.44854,4.11493,3.95514,2.26156,2.24909,2.34071,3.68391,2.10209,4.14163,1.75913,5.18743,2.10488,3.60368,3.34616,1.71111,1.14553,1.89316,2.8251,2.34007,3.43007,1.99497,2.59074,1.80173,4.36577,1.36078,4.48781,4.13595,3.1497,2.49068,2.82251,1.93465,2.38003,-0.528201,-3.90999,1.65914,1.1168,-1.57226,-2.17995,1.0945,-0.67738,-2.12326,-0.221934,-0.609836,0.356102,-1.04597,-2.83467,-2.51415,-2.77394,-2.48768,-2.98194,-3.10941,-2.97007,-2.83489,-2.48951,-3.00311,-2.50215,-3.14828,-3.18547,-2.36649,-3.07746,-2.64784,0.271952,0.0791572,0.114712,0.143181,0.0644844,0.142782,0.154934,0.111468,0.137172,0.0675454,0.283517,0.104711,0.224778,0.313818,0.0843296,0.197811,0.11752,0.153555,0.0725767,0.349875,0.271952,0.0791572,0.554304,0.634504,0.73287,0.142782,0.515674,0.111468,0.137172,0.286201,0.724336,0.104711,0.224778,0.313818,0.0843296,0.197811,0.11752,0.808874,0.0725767,0.349875,0.816423,0.0791572,0.551221,0.143181,0.0644844,0.912875,0.154934,0.957369,0.853798,0.0675454,0.283517,0.104711,0.224778,0.313818,0.878771,0.956386,0.11752,0.153555,0.568257,0.349875,0.271952,0.840382,0.114712,0.143181,0.0644844,0.142782,0.154934,0.111468,0.137172,0.0675454,0.283517,0.548379,0.680687,0.734856,0.0843296,0.197811,0.11752,0.686475,0.0725767,0.349875,0.96964,0.817766,0.114712,0.143181,0.36064,0.142782,0.154934,0.507262,0.818643,0.185504,0.869667,0.783151,0.794572,0.313818,0.264221,0.197811,0.892815,0.153555,0.351349,0.853265,0.816423,0.0791572,0.984114,0.634504,0.73287,0.912875,0.515674,0.957369,0.853798,0.286201,0.724336,0.104711,0.224778,0.313818,0.878771,0.956386,0.11752,0.808874,0.568257,0.349875,0.271952,0.840382,0.554304,0.634504,0.73287,0.142782,0.515674,0.111468,0.137172,0.286201,0.724336,0.548379,0.680687,0.734856,0.0843296,0.197811,0.11752,0.986474,0.0725767,0.349875,0.96964,0.817766,0.554304,0.634504,0.98563,0.142782,0.515674,0.507262,0.818643,0.790198,0.957458,0.783151,0.794572,0.313818,0.264221,0.197811,0.892815,0.808874,0.351349,0.853265,0.816423,0.840382,0.551221,0.143181,0.0644844,0.912875,0.154934,0.957369,0.853798,0.0675454,0.283517,0.548379,0.680687,0.734856,0.878771,0.956386,0.11752,0.686475,0.568257,0.349875,0.99556,0.817766,0.551221,0.143181,0.36064,0.912875,0.154934,0.974524,0.949354,0.185504,0.869667,0.783151,0.794572,0.313818,0.938877,0.956386,0.892815,0.153555,0.761955,0.853265,0.96964,0.846345,0.114712,0.143181,0.36064,0.142782,0.154934,0.507262,0.818643,0.185504,0.869667,0.817714,0.957942,0.734856,0.264221,0.197811,0.892815,0.686475,0.351349,0.853265,0.816423,0.840382,0.984114,0.634504,0.73287,0.912875,0.515674,0.957369,0.853798,0.286201,0.724336,0.548379,0.680687,0.734856,0.878771,0.956386,0.11752,0.986474,0.568257,0.349875,0.99556,0.817766,0.984114,0.634504,0.98563,0.912875,0.515674,0.974524,0.949354,0.790198,0.957458,0.783151,0.794572,0.313818,0.938877,0.956386,0.892815,0.808874,0.761955,0.853265,0.96964,0.846345,0.554304,0.634504,0.98563,0.142782,0.515674,0.507262,0.818643,0.790198,0.957458,0.817714,0.957942,0.734856,0.264221,0.197811,0.892815,0.986474,0.351349,0.853265,0.99556,0.846345,0.551221,0.143181,0.36064,0.912875,0.154934,0.974524,0.949354,0.185504,0.869667,0.817714,0.957942,0.734856,0.938877,0.956386,0.892815,0.686475,0.761955,0.853265,0.99556,0.846345,0.984114,0.634504,0.98563,0.912875,0.515674,0.974524,0.949354,0.790198,0.957458,0.817714,0.957942,0.734856,0.938877,0.956386,0.892815,0.986474,0.761955,0.853265
